id,Calories
750000,27.307130778472015
750001,106.87767168138873
750002,88.27545384921035
750003,128.01807559761804
750004,76.55640476353267
750005,21.56678537455352
750006,44.82187691445942
750007,6.625726317146928
750008,11.568678040355564
750009,204.61928031059614
750010,76.63682031567683
750011,200.8681172989617
750012,71.5474698523857
750013,251.47483330566288
750014,84.06746262243223
750015,136.23090178261785
750016,68.38920416354809
750017,165.63019695698907
750018,123.82407630518074
750019,198.41455530950884
750020,85.91297370062952
750021,63.444860405803254
750022,75.34001216905627
750023,5.78882636778377
750024,35.77118501164848
750025,150.86752078482004
750026,70.73003216958836
750027,150.99858814946268
750028,85.324148293971
750029,16.710556861633762
750030,86.47679898070986
750031,20.711637281120318
750032,36.65891919623278
750033,11.819325549381034
750034,95.81757194368157
750035,99.42368197588121
750036,50.23904640771584
750037,43.09545808545793
750038,151.0465926921323
750039,131.2964946149497
750040,104.78105002276332
750041,35.98624452281171
750042,81.56920895906416
750043,91.07423217616137
750044,187.55606065492248
750045,96.28336573845026
750046,215.560699165551
750047,16.37745880532775
750048,27.739214452393917
750049,134.45354877617888
750050,205.31426016645548
750051,159.78210624720094
750052,20.960021875359615
750053,40.62977129042372
750054,71.61273036704219
750055,80.4729244385258
750056,118.64097767208617
750057,220.5391192898567
750058,133.47606371089938
750059,173.4490004658098
750060,103.0697447729139
750061,123.05036360159764
750062,109.23136274490588
750063,30.037266668227147
750064,122.82342935960023
750065,13.061425267535256
750066,34.29766436157918
750067,154.22276877510492
750068,5.69392709621215
750069,162.4613202624921
750070,98.5729498233995
750071,176.759696911794
750072,141.42100374091717
750073,28.958697998521785
750074,142.05422087749093
750075,140.63026219038457
750076,81.88446315164128
750077,9.731825661369555
750078,133.7418185925271
750079,161.98215362115022
750080,62.02851803395129
750081,164.42507892549582
750082,15.261407443256616
750083,79.26658064041543
750084,134.21843318618812
750085,46.38262919070619
750086,9.411385985119011
750087,44.713933487092035
750088,26.09653972083983
750089,92.19725855431832
750090,21.87147877896959
750091,132.86238001472324
750092,54.89564482869447
750093,70.08625095351559
750094,10.672777898304417
750095,13.281550855686717
750096,25.457779620918352
750097,35.7301145630263
750098,186.09350107541127
750099,32.56167653022257
750100,20.100766083023686
750101,142.42311129428327
750102,78.67997194655624
750103,57.78124090838341
750104,54.55928576535266
750105,6.718181408880355
750106,30.8611749443778
750107,154.25525835725333
750108,2.25638086664641
750109,39.704889440027735
750110,84.2653912270742
750111,34.36597506391853
750112,35.96052865737737
750113,79.74392983749543
750114,165.0233446066988
750115,70.79238931012912
750116,59.793942297241486
750117,133.640893112541
750118,131.50354603414553
750119,8.211567301567527
750120,137.84624681746675
750121,120.30111130128554
750122,246.52039690070922
750123,69.30677728829345
750124,14.808736332420438
750125,148.90494215899207
750126,108.43452694398968
750127,103.31082027034624
750128,112.57569120177865
750129,34.40457926997809
750130,118.14457370572306
750131,194.14597771141808
750132,162.03080062206422
750133,114.0284280169847
750134,70.08463946362264
750135,100.6836802951694
750136,18.6953889532665
750137,128.36937433296833
750138,51.371649106646316
750139,73.86701651718853
750140,18.849499380453892
750141,16.138523528427086
750142,66.12010478175002
750143,9.021984130749928
750144,84.51722834827419
750145,33.3722020579371
750146,7.593691317512807
750147,5.017445426516886
750148,64.86228296555106
750149,80.7542398318761
750150,5.922027718592233
750151,68.18772452346226
750152,10.25853741028611
750153,54.52067563997222
750154,161.96707278936162
750155,28.227430302799746
750156,146.2223441214706
750157,72.56385660175016
750158,47.88581219618307
750159,23.8560544236138
750160,23.311923125152248
750161,31.395790721318598
750162,113.80257492306785
750163,68.35693261336282
750164,72.6548354658766
750165,114.72760058432434
750166,38.904301461821525
750167,220.80715368414758
750168,27.816675170740034
750169,54.171937624236
750170,39.674331463141904
750171,130.86466922794781
750172,129.2680589868234
750173,30.945487051627985
750174,51.55523302201884
750175,120.14502717341824
750176,152.24325272434865
750177,60.198365769185045
750178,52.83932514937424
750179,188.9624349113297
750180,30.77045919137582
750181,43.03024199136575
750182,69.4772889906896
750183,121.0287745342265
750184,68.10918367319117
750185,80.89654424451474
750186,158.60422072733303
750187,17.040683508280267
750188,23.499589426361922
750189,140.47865458884394
750190,55.427368564010976
750191,73.0392454217687
750192,103.03966670010858
750193,60.28894048073406
750194,122.23886135467407
750195,148.77506335836117
750196,80.78219410317632
750197,56.972427904502936
750198,142.44822506756867
750199,25.19771546990693
750200,80.40106715539228
750201,223.6808756734813
750202,32.59407648102761
750203,260.88122595983276
750204,22.959703201966917
750205,210.54528187751822
750206,93.9993509446842
750207,57.93843973048716
750208,14.45493900189308
750209,78.37771925352688
750210,191.75591217359596
750211,66.16615650343721
750212,22.927178154594046
750213,17.09124344879727
750214,92.74798509805467
750215,29.709119003148132
750216,40.780615365047275
750217,23.113893036036686
750218,142.50261385418017
750219,29.19556667579318
750220,44.78862998059335
750221,67.86095932962519
750222,77.4911204735014
750223,7.227415637207599
750224,72.76348952958693
750225,117.02816955976503
750226,16.72586546883518
750227,82.8720090886477
750228,27.758345190357538
750229,194.1659151413024
